sectionId,gdid,articleId,officeId,officeName,title,summary,serviceTime,imageUrl,type,sessionId,modelVersion,airsServiceType
101,880000D1_000000000000000003357353,0003357353,081,서울신문,‘MZ세대’ 절반 넘는 LIG넥스원…소통 중심에는 ‘NB’,"사원협의체 NB, 직원-회사-경영진 소통 창구 소통, 기업 시너지 최대화하는 핵심역량 입증 NB 인기 활동은 가족과 함께하는 조직활성화 방산 특성상 잦은 격오지 출장 직원에 ‘활력소’ 기업 최고경영자(CEO)들이 신",1682647441000,https://mimgnews.pstatic.net/image/origin/081/2023/04/28/3357353.jpg,1,Lzv8ZAEVNT1UaTzv,news_sec_v2.0,DEFAULT
101,08138263_000000000000000006776251,0006776251,421,뉴스1,"황현순 키움證 대표 ""김 회장의 다우데이타 매도, 시점 공교로웠을 뿐""","황현순 키움증권(039490) 대표는 김익래 다우키움그룹 회장이 하한가 직전 다우데이타 지분 3%를 고점에 매도해 논란이 되고 있는데 대해 ""시점이 공교로웠을 뿐""이라고 선을 그었다. 황 대표는 28일 오전 서울 여",1682647382000,https://mimgnews.pstatic.net/image/origin/421/2023/04/28/6776251.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,8817cacd_000000000000000000056805,0000056805,586,시사저널,"'접속 장애' LG유플, 개인 고객 427만 명에 1041원 요금감면",디도스 공격 피해 보상안…PC방엔 최대 71만원까지 소상공인에겐 1개월치 요금인 약 3만2000원 감면 LG유플러스가 인터넷 접속 장애 사태를 겪은 개인 고객에게 장애 시간의 10배에 해당하는 요금을 감면해 주기로 ,1682647381000,https://mimgnews.pstatic.net/image/origin/586/2023/04/28/56805.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,880000E7_000000000000000005474483,0005474483,018,이데일리,"GS건설 컨소시엄, '광명자이더샵포레나' 견본주택 29일 오픈",GS건설 컨소시엄(GS건설·포스코이앤씨·한화 건설부문)은 경기도 광명시 광명동 일대에서 분양하는 ‘광명자이더샵포레나’의 견본주택을 29일 오픈하고 본격적인 분양에 나선다고 28일 밝혔다. 광명자이더샵포레나 조감도 (,1682647381000,https://mimgnews.pstatic.net/image/origin/018/2023/04/28/5474483.jpg,1,Lzv8ZAEVNT1UaTzv,news_sec_v2.0,DEFAULT
101,880000CE_000000000000000001209767,0001209767,082,부산일보,"[尹국빈방미] 산업장관, 美반도체법 '독소조항' 합리적 해결·IRA 세액공제 지원 등 요청","정부는 우리 기업의 중국 현지공장에 대한 미국의 대중(對中) 반도체 장비 수출통제 유예 조치가 오는 10월 끝나는 것과 관련, 불확실성 해소를 위한 '근본적 조치' 마련을 미국 측에 촉구했다. 정부는 또 미국이 반도",1682647381000,https://mimgnews.pstatic.net/image/origin/082/2023/04/28/1209767.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,88000108_000000000000000004184535,0004184535,011,서울경제,"'강남 재건축 바람'에 은마, 동의율 75% 돌파…20년만에 조합 설립 '눈앞'",서울 강남을 대표하는 재건축단지 은마아파트가 재건축조합 설립을 위한 요건인 아파트 소유자 동의서를 75%이상 걷었다. 28일 정비업계에 따르면 은마아파트 재건축정비사업 조합설립추진위원회는 27일 조합설립을 위한 공동,1682647381000,https://mimgnews.pstatic.net/image/origin/011/2023/04/28/4184535.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,8822bt5c_000000000000000000000867,0000000867,665,더스쿠프,'내 돈'에 손댄 은행사람들… 사라진 양심과 제식구 감싸기 [SCOOP 관점],"# 시장에서 '도덕적 해이'는 대리인(Agent·전문가)이 주인(Principal·소비자)보다 우월적 지위에 서있을 때 발생한다. 예컨대, 의학 지식을 독점한 의사(대리인)가 더 많은 보험금을 타내기 위해 환자(주인",1682647381000,https://mimgnews.pstatic.net/image/origin/665/2023/04/28/867.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,880000C2_000000000000000004881137,0004881137,008,머니투데이,"폭락 전 김익래 회장 지분매각…키움증권 사장 ""우연의 일치""","금감원 35개 국내 증권사 CEO 간담회 개최 황현순 키움증권 사장이 28일 김익래 다우키움그룹 회장 다우데이타 지분 매각과 관련해 ""(매각 시점이)우연이고 공교로운 일""이라고 밝혔다. 황 사장은 이날 함용일 금감원",1682647352000,https://mimgnews.pstatic.net/image/origin/008/2023/04/28/4881137.jpg,1,RNxkwSkGB8kwLDLU,news_sec_v2.0,DEFAULT
101,880000C2_000000000000000004881135,0004881135,008,머니투데이,"하한가 종목 1386억 매수, 연기금도 당했다…""절반 손실 추정""",소시에테제네랄(SG)증권 사태로 국민들의 노후 연금을 책임지는 연기금도 큰 손실을 보고 있는 것으로 나타났다. 28일 한국거래소에 따르면 지난 24일 소시에테제네랄(SG)증권 창구에서 쏟아진 대규모 매도 물량에 의해,1682647311000,https://mimgnews.pstatic.net/image/origin/008/2023/04/28/4881135.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,88127058_000000000000000000897572,0000897572,366,조선비즈,"“설비 바꾸면 현금 줍니다”… 정부, 생산성 둔화 위기에 외투기업 지원 사활",식어가는 韓 생산성 → 잠재성장률 하락 비상 尹 “외투기업 한국서 마음껏 경영 활동하도록” 기존 공장 설비 첨단산업화에 현금 지원하고 글로벌 기업 지역본부도 외투 지역 지정 가능 앞으로 우리나라에 진출해 있는 외국인,1682647280000,https://mimgnews.pstatic.net/image/origin/366/2023/04/28/897572.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
